,momentum,residual_momentum,low_volatility,low_beta,reversal
1999-01-29,0.2816159660427644,0.6926560418901357,0.2557238835541416,0.5075872869015111,1.1600082588669576
1999-02-26,0.6321802155056051,0.8978541418270027,-0.27579270875682677,0.07960626497737051,1.2814733308624353
1999-03-31,0.672583623942133,0.9132210445287605,-0.12448812496977293,0.1525841281292202,1.0372929593282716
1999-04-30,1.3189460699065347,1.2855214977419211,-0.6307666789799287,-0.532962015763371,1.316556817557799
1999-05-28,0.9204517127466801,1.0596614343142479,-0.38941482151919427,-0.07313843741541691,1.1993072952505985
1999-06-30,0.7887675492546735,1.0539059994144346,0.17843409776538258,0.3909272700224685,1.0761946416292751
1999-07-30,0.6623498183803243,0.8475481922846374,-0.5350482383906939,-0.08442924485656333,1.3679742463896103
1999-08-31,0.3691884442516745,0.793175388078225,-0.37216333591752015,0.04786826270530113,1.3683178809835348
1999-09-30,0.5194820826725695,0.9448543220856112,-0.507730939793839,-0.09235526526325334,1.145905444627588
1999-10-29,0.38576620192079225,0.7776144938598445,-0.4654466849916132,0.03351548021215694,1.4681255577418615
1999-11-30,0.45464995658990925,0.9716263449771411,0.10259973475334613,0.37758210536236986,0.9012028822122414
1999-12-31,0.5176329576853158,0.8362520614686682,0.21567592904517974,0.048577621083457895,0.8638252410163535
2000-01-31,0.8836772994932639,1.1200843209297116,-0.510706257037834,-0.15866459903305882,1.263852386763784
2000-02-29,0.1387796613437484,1.039727898348831,0.1268206738226439,0.6728794485505459,0.9273356953500536
2000-03-31,1.2550230366742487,1.3140005838976372,-0.6836146484999706,-0.4493534933521677,1.4466676904706752
2000-04-28,1.459621959352411,1.4166407878449017,-1.1046962628277268,-1.3087652105619276,1.4805935782898219
2000-05-31,1.66462608999497,1.4704958308111085,-1.1095996742843945,-1.3051915969659913,1.4304523354765672
2000-06-30,0.5005598907486984,0.7308029057836434,-0.2802827396741096,-0.24330344130655782,1.1521103154998653
2000-07-31,1.0856266921311393,1.0971943443031442,-1.0890265181055159,-0.7425724699332521,1.4409363827023194
2000-08-31,0.16822487460909627,0.6123248709608267,0.11314777988013788,0.3043986973077006,1.3219831749114621
2000-09-29,1.3554291933291185,1.0357493422172133,-1.02587854081638,-1.161128050095229,1.4951611358560124
2000-10-31,1.3117101793939663,1.1872801252346856,-0.4594893058069246,-0.21873190058240052,1.3327465154975155
2000-11-30,1.0049654218778128,0.7840168203971013,-0.9691449466323587,-0.9838926791721277,1.572967925140483
2000-12-29,0.7677998208571213,0.7250941929131981,-0.2686238621377559,-0.1449300505924713,1.4346975466199945
2001-01-31,1.4423191442691743,1.2539396370569706,0.28135073737126604,0.5088981835623313,0.9693161917906706
2001-02-28,0.24570197765132482,0.20219911632421791,-1.0796157944959552,-1.1567422027338339,1.573978651097945
2001-03-30,0.3740604226954518,0.4699994798755387,-0.6535365153416136,-0.45298788620982894,1.4285477968704832
2001-04-30,0.8113340616854814,1.0198581427611777,0.16507461726300487,0.45380809775329645,1.4104770374929014
2001-05-31,0.8872193394014005,0.8753164772344235,0.009677158132785255,0.19557077468980813,1.2794637142930971
2001-06-29,0.8292424979386862,0.8076914431410316,0.2943854559772145,0.47116974904424547,1.3992293666650544
2001-07-31,0.7556877638299828,0.8119640394839218,-0.1362044984685053,0.06131484586859684,1.4884924346250088
2001-08-31,0.29299841229383344,0.6104463968888241,-0.4316306196608768,-0.5656967411288183,1.2126136809718584
2001-09-28,0.544414250385135,0.8049063924578547,-0.3441566861217377,-0.41138350259331635,1.2798034502992004
2001-10-31,1.0249954804596264,1.0777790317095417,0.38895761920014826,0.500173440376266,1.0836317117134877
2001-11-30,0.9656310489171652,0.8550150246476979,0.5227680527851701,0.6953985260216813,1.2291064612787839
